Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Hour,Day,Month,Weekday
2025-01-03 06:00:00,0.29117,0.004253,0.424333,0.0,0.31544,0.196603,0.684971,0.685644,0.096735,0.291943,0.26087,0.066667,0.0,0.666667
2025-01-03 07:00:00,0.551875,0.014417,0.355703,0.0,0.684231,0.971871,0.532783,0.516596,0.28903,0.293398,0.304348,0.066667,0.0,0.666667
2025-01-03 08:00:00,0.69369,0.033416,0.311827,0.0,1.0,1.0,0.527633,0.48905,0.493266,0.50381,0.347826,0.066667,0.0,0.666667
2025-01-03 09:00:00,0.753525,0.035232,0.439609,0.0,0.986308,0.992861,0.516704,0.462719,0.636657,0.593903,0.391304,0.066667,0.0,0.666667
2025-01-03 10:00:00,0.861194,0.049448,0.560708,0.0,1.0,0.96394,0.481562,0.433383,0.47905,0.698543,0.434783,0.066667,0.0,0.666667
2025-01-03 11:00:00,0.915147,0.057321,0.688699,0.0,1.0,1.0,0.486865,0.407038,0.828209,0.795898,0.478261,0.066667,0.0,0.666667
2025-01-03 12:00:00,0.93296,0.065259,0.714416,0.0,1.0,1.0,0.490839,0.407119,0.825782,0.904849,0.521739,0.066667,0.0,0.666667
2025-01-03 13:00:00,0.883246,0.072632,0.693193,0.0,1.0,1.0,0.450312,0.377622,0.820691,0.704769,0.565217,0.066667,0.0,0.666667
2025-01-03 14:00:00,0.921902,0.063823,0.691558,0.0,1.0,0.977308,0.434538,0.366025,0.651988,0.904338,0.608696,0.066667,0.0,0.666667
2025-01-03 15:00:00,0.907703,0.080458,0.665366,0.0,0.992593,0.957404,0.386607,0.335847,0.45798,0.795035,0.652174,0.066667,0.0,0.666667
2025-01-03 16:00:00,0.890569,0.076205,0.647447,0.0,0.978034,0.937625,0.384411,0.321274,0.627147,0.786593,0.695652,0.066667,0.0,0.666667
2025-01-03 17:00:00,0.92761,0.087933,0.652838,0.0,1.0,1.0,0.40986,0.32523,1.0,0.603709,0.73913,0.066667,0.0,0.666667
2025-01-03 18:00:00,0.9196,0.073487,0.697473,0.0,0.979642,0.979924,0.414837,0.336146,1.0,0.484144,0.782609,0.066667,0.0,0.666667
2025-01-03 19:00:00,0.623003,0.0,0.781135,0.0,0.630921,0.436333,0.418439,0.346429,1.0,0.293041,0.826087,0.066667,0.0,0.666667
2025-01-03 20:00:00,0.617169,0.006044,0.802825,0.0,0.62891,0.406866,0.396494,0.349626,0.6466,0.383585,0.869565,0.066667,0.0,0.666667
2025-01-03 21:00:00,0.425025,0.0,0.797934,0.0,0.310549,0.048259,0.437648,0.393663,0.631442,0.342921,0.913043,0.066667,0.0,0.666667
2025-01-03 22:00:00,0.357421,0.0,0.776992,0.0,0.294258,0.044123,0.436017,0.407026,0.455453,0.282922,0.956522,0.066667,0.0,0.666667
2025-01-03 23:00:00,0.270746,0.0,0.704165,0.0,0.056391,0.066629,0.445009,0.426741,0.291234,0.347486,1.0,0.066667,0.0,0.666667
2025-01-04 00:00:00,0.278839,0.012725,0.726585,0.0,0.073596,0.064927,0.442828,0.437441,0.119632,0.343522,0.0,0.1,0.0,0.833333
2025-01-04 01:00:00,0.227099,0.004958,0.581415,0.0,0.08019,0.026341,0.43934,0.441896,0.011724,0.350169,0.043478,0.1,0.0,0.833333
2025-01-04 02:00:00,0.195024,0.002309,0.549296,0.0,0.047844,0.0,0.438336,0.445936,0.004064,0.244026,0.086957,0.1,0.0,0.833333
2025-01-04 03:00:00,0.188217,0.007421,0.545174,0.0,0.040442,0.0,0.44008,0.443959,0.004128,0.326993,0.130435,0.1,0.0,0.833333
2025-01-04 04:00:00,0.195748,0.000441,0.529937,0.0,0.054049,0.002534,0.467867,0.474951,0.002264,0.251589,0.173913,0.1,0.0,0.833333
2025-01-04 05:00:00,0.171445,0.0,0.472616,0.0,0.079341,0.0,0.458378,0.462419,0.0,0.330304,0.217391,0.1,0.0,0.833333
2025-01-04 06:00:00,0.177206,0.00065,0.465686,0.0,0.103036,0.0,0.473592,0.474521,0.093051,0.245347,0.26087,0.1,0.0,0.833333
2025-01-04 07:00:00,0.249947,0.0,0.440857,0.0,0.127298,0.315573,0.442152,0.423517,0.291607,0.338528,0.304348,0.1,0.0,0.833333
2025-01-04 08:00:00,0.397066,0.006187,0.451363,0.0,0.341831,0.525589,0.69251,0.66736,0.440451,0.229887,0.347826,0.1,0.0,0.833333
2025-01-04 09:00:00,0.442663,0.007208,0.512588,0.0,0.357766,0.559502,0.614504,0.567017,0.628442,0.408071,0.391304,0.1,0.0,0.833333
2025-01-04 10:00:00,0.621285,0.012272,0.628854,0.0,0.466959,0.786908,0.558727,0.517592,0.478019,0.528085,0.434783,0.1,0.0,0.833333
2025-01-04 11:00:00,0.667907,0.007593,0.712205,0.0,0.465299,0.811375,0.563604,0.494931,0.822107,0.587873,0.478261,0.1,0.0,0.833333
2025-01-04 12:00:00,0.672907,0.00524,0.730878,0.0,0.444492,0.795897,0.558207,0.489714,0.827074,0.595366,0.521739,0.1,0.0,0.833333
2025-01-04 13:00:00,0.641672,0.010985,0.708029,0.0,0.467125,0.822805,0.526977,0.457522,0.808388,0.596966,0.565217,0.1,0.0,0.833333
2025-01-04 14:00:00,0.626369,0.01358,0.694661,0.0,0.473337,0.778356,0.497017,0.441689,0.640541,0.590375,0.608696,0.1,0.0,0.833333
2025-01-04 15:00:00,0.614066,0.020106,0.673553,0.0,0.457583,0.772942,0.458287,0.416,0.458178,0.590378,0.652174,0.1,0.0,0.833333
2025-01-04 16:00:00,0.518918,0.0,0.690304,0.0,0.361799,0.503588,0.367414,0.312161,0.624132,0.62373,0.695652,0.1,0.0,0.833333
2025-01-04 17:00:00,0.533681,0.00262,0.691385,0.0,0.375898,0.552884,0.378241,0.294322,0.991558,0.604144,0.73913,0.1,0.0,0.833333
2025-01-04 18:00:00,0.477264,0.000142,0.738748,0.0,0.34293,0.533291,0.407686,0.326899,1.0,0.492846,0.782609,0.1,0.0,0.833333
2025-01-04 19:00:00,0.469142,0.002702,0.79029,0.0,0.316678,0.440254,0.435888,0.364568,1.0,0.290677,0.826087,0.1,0.0,0.833333
2025-01-04 20:00:00,0.464009,0.004549,0.831953,0.0,0.318378,0.403012,0.411317,0.365878,0.641522,0.347092,0.869565,0.1,0.0,0.833333
2025-01-04 21:00:00,0.313177,0.0,0.834369,0.0,0.09829,0.05399,0.460205,0.418047,0.654117,0.237373,0.913043,0.1,0.0,0.833333
2025-01-04 22:00:00,0.299851,0.0,0.811883,0.0,0.084764,0.045841,0.452963,0.42352,0.455294,0.336594,0.956522,0.1,0.0,0.833333
2025-01-04 23:00:00,0.290176,0.000316,0.795892,0.0,0.047339,0.048292,0.451724,0.437685,0.284864,0.24619,1.0,0.1,0.0,0.833333
2025-01-05 00:00:00,0.292429,0.000372,0.799817,0.0,0.026222,0.082236,0.480749,0.476622,0.124115,0.282277,0.0,0.133333,0.0,1.0
2025-01-05 01:00:00,0.225032,0.003461,0.694748,0.0,0.015899,0.014932,0.470209,0.474772,0.015286,0.246383,0.043478,0.133333,0.0,1.0
2025-01-05 02:00:00,0.185502,0.0,0.658743,0.0,0.0,0.0,0.471775,0.478661,0.0,0.31259,0.086957,0.133333,0.0,1.0
2025-01-05 03:00:00,0.188287,0.0,0.648952,0.0,0.0,0.0,0.484079,0.492674,0.0,0.268718,0.130435,0.133333,0.0,1.0
2025-01-05 04:00:00,0.171897,0.000834,0.580795,0.0,0.002096,0.002816,0.498529,0.504263,0.0,0.318277,0.173913,0.133333,0.0,1.0
2025-01-05 05:00:00,0.190911,0.0,0.552346,0.0,0.06955,0.020707,0.506986,0.513072,0.0,0.291185,0.217391,0.133333,0.0,1.0
2025-01-05 06:00:00,0.153172,0.0,0.522572,0.0,0.020432,0.0,0.516149,0.513321,0.082635,0.305014,0.26087,0.133333,0.0,1.0
2025-01-05 07:00:00,0.245326,0.0,0.525585,0.0,0.067958,0.302459,0.479501,0.466793,0.252314,0.266993,0.304348,0.133333,0.0,1.0
2025-01-05 08:00:00,0.248469,0.0,0.487802,0.0,0.096721,0.35495,0.494379,0.464939,0.453739,0.309996,0.347826,0.133333,0.0,1.0
2025-01-05 09:00:00,0.356523,0.0,0.585748,0.0,0.130768,0.529556,0.476394,0.429142,0.645562,0.392787,0.391304,0.133333,0.0,1.0
2025-01-05 10:00:00,0.389392,0.003426,0.683724,0.0,0.128756,0.493469,0.44416,0.40876,0.447985,0.466436,0.434783,0.133333,0.0,1.0
2025-01-05 11:00:00,0.429337,0.003342,0.75198,0.0,0.138308,0.531878,0.480928,0.413072,0.807125,0.583902,0.478261,0.133333,0.0,1.0
2025-01-05 12:00:00,0.466868,0.001281,0.767413,0.0,0.164931,0.55774,0.46849,0.399218,0.828818,0.574944,0.521739,0.133333,0.0,1.0
2025-01-05 13:00:00,0.444648,0.0,0.783377,0.0,0.130603,0.534125,0.466881,0.396177,0.818472,0.596082,0.565217,0.133333,0.0,1.0
2025-01-05 14:00:00,0.459299,0.013022,0.761155,0.0,0.17701,0.527904,0.423233,0.367805,0.652935,0.557256,0.608696,0.133333,0.0,1.0
2025-01-05 15:00:00,0.444561,5.9e-05,0.747071,0.0,0.161252,0.516375,0.389749,0.344771,0.482088,0.594247,0.652174,0.133333,0.0,1.0
2025-01-05 16:00:00,0.43493,0.0093,0.71924,0.0,0.148705,0.515905,0.387864,0.330256,0.638534,0.60062,0.695652,0.133333,0.0,1.0
2025-01-05 17:00:00,0.383045,0.0,0.724338,0.0,0.116564,0.5186,0.407248,0.327054,0.984699,0.577272,0.73913,0.133333,0.0,1.0
2025-01-05 18:00:00,0.36528,0.006317,0.756881,0.0,0.102183,0.370459,0.433509,0.358019,1.0,0.510127,0.782609,0.133333,0.0,1.0
2025-01-05 19:00:00,0.349752,0.007824,0.804622,0.0,0.068434,0.261797,0.466268,0.396763,1.0,0.274321,0.826087,0.133333,0.0,1.0
2025-01-05 20:00:00,0.326182,0.003582,0.799493,0.0,0.044782,0.220352,0.444238,0.399054,0.639915,0.308619,0.869565,0.133333,0.0,1.0
2025-01-05 21:00:00,0.283903,0.000175,0.820831,0.0,0.040091,0.047182,0.475565,0.434083,0.628991,0.27432,0.913043,0.133333,0.0,1.0
2025-01-05 22:00:00,0.279079,0.0,0.819886,0.0,0.031818,0.039558,0.472079,0.442917,0.452794,0.302985,0.956522,0.133333,0.0,1.0
2025-01-05 23:00:00,0.279199,0.0014,0.809451,0.0,0.0,0.06589,0.475445,0.459045,0.286852,0.264741,1.0,0.133333,0.0,1.0
2025-01-06 00:00:00,0.240081,0.000714,0.704177,0.0,0.023914,0.045192,0.469025,0.471175,0.082161,0.2237,0.0,0.166667,0.0,0.0
2025-01-06 01:00:00,0.291075,0.021294,0.797272,0.0,0.07163,0.035758,0.470729,0.473933,0.014367,0.319481,0.043478,0.166667,0.0,0.0
2025-01-06 02:00:00,0.252139,0.0,0.769366,0.0,0.04327,0.009546,0.494067,0.500586,0.0,0.277257,0.086957,0.166667,0.0,0.0
2025-01-06 03:00:00,0.256222,0.0,0.778836,0.0,0.048853,0.007116,0.49904,0.505167,0.018604,0.320073,0.130435,0.166667,0.0,0.0
2025-01-06 04:00:00,0.240775,0.002484,0.700532,0.0,0.062208,0.020382,0.506588,0.512614,0.003418,0.28359,0.173913,0.166667,0.0,0.0
2025-01-06 05:00:00,0.321306,0.000956,0.700785,0.0,0.261986,0.147467,0.491653,0.49707,0.010158,0.319592,0.217391,0.166667,0.0,0.0
2025-01-06 06:00:00,0.313012,0.0,0.704999,0.0,0.25511,0.140593,0.819702,0.813511,0.110749,0.273189,0.26087,0.166667,0.0,0.0
2025-01-06 07:00:00,0.559842,0.000107,0.700732,0.0,0.558748,0.828958,0.598177,0.583148,0.27474,0.315468,0.304348,0.166667,0.0,0.0
2025-01-06 08:00:00,0.68109,0.009667,0.657766,0.0,0.855928,0.888751,0.573178,0.536651,0.477662,0.435644,0.347826,0.166667,0.0,0.0
2025-01-06 09:00:00,0.719275,0.003708,0.645317,0.0,0.829521,0.920027,0.573959,0.519988,0.640607,0.56293,0.391304,0.166667,0.0,0.0
2025-01-06 10:00:00,0.781897,0.014002,0.686311,0.0,0.859913,0.892723,0.535149,0.487137,0.48819,0.673469,0.434783,0.166667,0.0,0.0
2025-01-06 11:00:00,0.778904,0.008649,0.704469,0.0,0.827307,0.917607,0.562856,0.48647,0.823422,0.759215,0.478261,0.166667,0.0,0.0
2025-01-06 12:00:00,0.776353,0.012441,0.690075,0.0,0.834036,0.926388,0.545616,0.467011,0.826287,0.837982,0.521739,0.166667,0.0,0.0
2025-01-06 13:00:00,0.738796,0.012479,0.677469,0.0,0.837388,0.928633,0.517973,0.445632,0.838486,0.672165,0.565217,0.166667,0.0,0.0
2025-01-06 14:00:00,0.770487,0.017107,0.720932,0.0,0.831837,0.852503,0.505344,0.441744,0.608405,0.780377,0.608696,0.166667,0.0,0.0
2025-01-06 15:00:00,0.81422,0.024796,0.754997,0.0,0.857955,0.903589,0.461564,0.409879,0.466322,0.764913,0.652174,0.166667,0.0,0.0
2025-01-06 16:00:00,0.80131,0.01572,0.756821,0.0,0.830379,0.876884,0.462377,0.400008,0.645959,0.750466,0.695652,0.166667,0.0,0.0
2025-01-06 17:00:00,0.806744,0.019527,0.739129,0.0,0.85366,0.940803,0.465353,0.380634,1.0,0.59797,0.73913,0.166667,0.0,0.0
2025-01-06 18:00:00,0.771504,0.013302,0.735398,0.0,0.81422,0.841008,0.480594,0.404826,0.984346,0.414413,0.782609,0.166667,0.0,0.0
2025-01-06 19:00:00,0.51294,0.0,0.756317,0.0,0.515362,0.400091,0.466349,0.391105,1.0,0.352501,0.826087,0.166667,0.0,0.0
2025-01-06 20:00:00,0.511945,0.001349,0.756623,0.0,0.518708,0.359821,0.453129,0.404462,0.643999,0.396572,0.869565,0.166667,0.0,0.0
2025-01-06 21:00:00,0.372563,0.0,0.768939,0.0,0.266596,0.060684,0.492865,0.444425,0.646232,0.345328,0.913043,0.166667,0.0,0.0
2025-01-06 22:00:00,0.33781,0.001563,0.769585,0.0,0.252759,0.056154,0.478253,0.451243,0.472042,0.244091,0.956522,0.166667,0.0,0.0
2025-01-06 23:00:00,0.262459,0.008258,0.684003,0.0,0.061954,0.081376,0.48629,0.464375,0.319802,0.357522,1.0,0.166667,0.0,0.0
2025-01-07 00:00:00,0.272058,0.0,0.687536,0.0,0.06696,0.062536,0.453707,0.449198,0.110372,0.319879,0.0,0.2,0.0,0.166667
2025-01-07 01:00:00,0.263706,0.011068,0.681768,0.0,0.07978,0.029801,0.485481,0.486821,0.00429,0.359981,0.043478,0.2,0.0,0.166667
2025-01-07 02:00:00,0.247025,0.013093,0.647533,0.0,0.063936,0.0,0.482152,0.48956,0.0,0.233278,0.086957,0.2,0.0,0.166667
2025-01-07 03:00:00,0.216227,0.0,0.568649,0.0,0.06499,0.016594,0.508329,0.513548,0.007797,0.350139,0.130435,0.2,0.0,0.166667
2025-01-07 04:00:00,0.191711,0.0,0.531316,0.0,0.05586,0.0,0.50928,0.516296,0.0,0.245388,0.173913,0.2,0.0,0.166667
2025-01-07 05:00:00,0.282658,0.00267,0.486607,0.0,0.299987,0.160088,0.483089,0.48627,0.005353,0.338875,0.217391,0.2,0.0,0.166667
2025-01-07 06:00:00,0.266536,0.0,0.44966,0.0,0.300005,0.172148,0.821129,0.819317,0.093042,0.22677,0.26087,0.2,0.0,0.166667
2025-01-07 07:00:00,0.566315,0.0,0.435056,0.0,0.688519,0.975241,0.61926,0.597239,0.294153,0.361112,0.304348,0.2,0.0,0.166667
2025-01-07 08:00:00,0.720447,0.018671,0.472667,0.0,1.0,1.0,0.579591,0.542104,0.460353,0.429511,0.347826,0.2,0.0,0.166667
2025-01-07 09:00:00,0.789165,0.013712,0.497088,0.0,1.0,1.0,0.572457,0.516752,0.643409,0.612481,0.391304,0.2,0.0,0.166667
2025-01-07 10:00:00,0.856728,0.015382,0.609459,0.0,1.0,0.96655,0.543623,0.497337,0.47144,0.746509,0.434783,0.2,0.0,0.166667
2025-01-07 11:00:00,0.893806,0.027744,0.666456,0.0,1.0,1.0,0.539886,0.458255,0.826786,0.838559,0.478261,0.2,0.0,0.166667
2025-01-07 12:00:00,0.893316,0.034832,0.684662,0.0,1.0,0.995652,0.52035,0.44112,0.818303,0.792821,0.521739,0.2,0.0,0.166667
2025-01-07 13:00:00,0.850354,0.026504,0.718596,0.0,0.990577,0.998836,0.510083,0.433186,0.833363,0.794644,0.565217,0.2,0.0,0.166667
2025-01-07 14:00:00,0.905991,0.035358,0.730604,0.0,0.998236,0.967713,0.468606,0.403617,0.655345,0.792842,0.608696,0.2,0.0,0.166667
2025-01-07 15:00:00,0.888684,0.026344,0.717454,0.0,0.975794,0.929961,0.437279,0.387109,0.442772,0.786072,0.652174,0.2,0.0,0.166667
2025-01-07 16:00:00,0.918899,0.037507,0.721361,0.0,1.0,0.988811,0.445996,0.381289,0.64855,0.807913,0.695652,0.2,0.0,0.166667
2025-01-07 17:00:00,0.923901,0.051053,0.743954,0.0,1.0,1.0,0.44317,0.355949,1.0,0.666167,0.73913,0.2,0.0,0.166667
2025-01-07 18:00:00,0.937293,0.042491,0.781574,0.0,1.0,0.998155,0.442692,0.366638,1.0,0.431094,0.782609,0.2,0.0,0.166667
2025-01-07 19:00:00,0.619655,0.004938,0.808401,0.0,0.64062,0.433617,0.442629,0.369955,0.996883,0.365221,0.826087,0.2,0.0,0.166667
2025-01-07 20:00:00,0.575289,0.0,0.773136,0.0,0.623098,0.390968,0.423731,0.38068,0.63139,0.318772,0.869565,0.2,0.0,0.166667
2025-01-07 21:00:00,0.400808,0.0,0.733549,0.0,0.313089,0.049209,0.466257,0.418532,0.651762,0.387577,0.913043,0.2,0.0,0.166667
2025-01-07 22:00:00,0.351854,0.006369,0.738565,0.0,0.306542,0.058768,0.444582,0.413888,0.460233,0.315134,0.956522,0.2,0.0,0.166667
2025-01-07 23:00:00,0.246066,0.005897,0.633081,0.0,0.066799,0.07326,0.456003,0.440708,0.290295,0.269741,1.0,0.2,0.0,0.166667
2025-01-08 00:00:00,0.238096,0.0,0.599968,0.0,0.071124,0.08027,0.434634,0.433966,0.12695,0.205636,0.0,0.233333,0.0,0.333333
2025-01-08 01:00:00,0.246746,0.000348,0.667226,0.0,0.062705,0.005024,0.458152,0.465119,0.0,0.299624,0.043478,0.233333,0.0,0.333333
2025-01-08 02:00:00,0.221573,0.00505,0.602799,0.0,0.046032,0.0,0.457805,0.465059,0.0,0.287257,0.086957,0.233333,0.0,0.333333
2025-01-08 03:00:00,0.207139,0.0,0.540653,0.0,0.057152,0.017649,0.468044,0.472295,0.008088,0.294718,0.130435,0.233333,0.0,0.333333
2025-01-08 04:00:00,0.177896,0.003415,0.51431,0.0,0.047374,0.0,0.468742,0.475751,0.0,0.286492,0.173913,0.233333,0.0,0.333333
2025-01-08 05:00:00,0.28567,0.0,0.476682,0.0,0.306681,0.169777,0.457644,0.464088,0.0,0.287468,0.217391,0.233333,0.0,0.333333
2025-01-08 06:00:00,0.271367,0.0,0.458635,0.0,0.301473,0.171159,0.746232,0.745896,0.076302,0.300494,0.26087,0.233333,0.0,0.333333
2025-01-08 07:00:00,0.555095,0.004371,0.456146,0.0,0.671137,0.960119,0.561612,0.545113,0.301872,0.292354,0.304348,0.233333,0.0,0.333333
2025-01-08 08:00:00,0.706223,0.018972,0.433253,0.0,1.0,0.991992,0.540152,0.501889,0.438817,0.542265,0.347826,0.233333,0.0,0.333333
2025-01-08 09:00:00,0.769608,0.022161,0.523591,0.0,0.999774,0.98927,0.529587,0.474322,0.637928,0.58538,0.391304,0.233333,0.0,0.333333
2025-01-08 10:00:00,0.85103,0.026217,0.619203,0.0,0.993939,0.960332,0.499213,0.454224,0.469278,0.64618,0.434783,0.233333,0.0,0.333333
2025-01-08 11:00:00,0.916152,0.05023,0.667465,0.0,1.0,1.0,0.504006,0.422632,0.847127,0.859351,0.478261,0.233333,0.0,0.333333
2025-01-08 12:00:00,0.910644,0.048167,0.694997,0.0,1.0,1.0,0.486654,0.404213,0.843264,0.843972,0.521739,0.233333,0.0,0.333333
2025-01-08 13:00:00,0.843942,0.058089,0.685623,0.0,0.98517,0.993705,0.459438,0.384727,0.826261,0.733668,0.565217,0.233333,0.0,0.333333
2025-01-08 14:00:00,0.89781,0.056388,0.683898,0.0,0.996529,0.962772,0.436764,0.370364,0.640139,0.865083,0.608696,0.233333,0.0,0.333333
2025-01-08 15:00:00,0.899198,0.058899,0.657824,0.0,1.0,0.96496,0.396543,0.344039,0.458586,0.84586,0.652174,0.233333,0.0,0.333333
2025-01-08 16:00:00,0.878855,0.05579,0.66077,0.0,0.978119,0.936516,0.393904,0.33365,0.621278,0.74703,0.695652,0.233333,0.0,0.333333
2025-01-08 17:00:00,0.90852,0.0771,0.641002,0.0,1.0,1.0,0.392316,0.307327,0.996554,0.648263,0.73913,0.233333,0.0,0.333333
2025-01-08 18:00:00,0.920048,0.077721,0.686609,0.0,0.99675,0.996036,0.411823,0.337239,0.995922,0.395173,0.782609,0.233333,0.0,0.333333
2025-01-08 19:00:00,0.599289,0.001933,0.763339,0.0,0.610053,0.410134,0.404204,0.33018,0.99736,0.383898,0.826087,0.233333,0.0,0.333333
2025-01-08 20:00:00,0.619345,0.012315,0.780609,0.0,0.641153,0.408619,0.388969,0.340077,0.651008,0.391817,0.869565,0.233333,0.0,0.333333
2025-01-08 21:00:00,0.449095,0.0,0.804664,0.0,0.327106,0.073356,0.448693,0.403411,0.630777,0.349092,0.913043,0.233333,0.0,0.333333
2025-01-08 22:00:00,0.377739,0.0021,0.750497,0.0,0.322317,0.072471,0.421123,0.392592,0.478575,0.243948,0.956522,0.233333,0.0,0.333333
2025-01-08 23:00:00,0.254821,0.0,0.720115,0.0,0.033358,0.035194,0.436887,0.418248,0.276579,0.38804,1.0,0.233333,0.0,0.333333
2025-01-09 00:00:00,0.240792,0.0,0.630617,0.0,0.03171,0.039901,0.440802,0.439128,0.086249,0.334833,0.0,0.266667,0.0,0.5
2025-01-09 01:00:00,0.209982,0.002263,0.565383,0.0,0.06735,0.004471,0.447709,0.449816,0.0,0.391085,0.043478,0.266667,0.0,0.5
2025-01-09 02:00:00,0.194215,0.0,0.583467,0.0,0.022124,0.0,0.440088,0.452525,0.0,0.182536,0.086957,0.266667,0.0,0.5
2025-01-09 03:00:00,0.217121,0.004262,0.533748,0.0,0.075358,0.029913,0.458067,0.457566,0.01286,0.406797,0.130435,0.266667,0.0,0.5
2025-01-09 04:00:00,0.182298,0.0,0.48069,0.0,0.039264,0.0,0.462255,0.472026,0.0,0.201263,0.173913,0.266667,0.0,0.5
2025-01-09 05:00:00,0.310491,0.012721,0.471344,0.0,0.334582,0.194789,0.452806,0.454429,0.0,0.385744,0.217391,0.266667,0.0,0.5
2025-01-09 06:00:00,0.275307,0.012305,0.395245,0.0,0.316317,0.18632,0.686704,0.689949,0.100343,0.183739,0.26087,0.266667,0.0,0.5
2025-01-09 07:00:00,0.579487,0.024928,0.399124,0.0,0.693338,0.974538,0.533889,0.51189,0.307823,0.393369,0.304348,0.266667,0.0,0.5
2025-01-09 08:00:00,0.708986,0.024095,0.433502,0.0,0.976782,0.984851,0.521028,0.488391,0.450796,0.396094,0.347826,0.266667,0.0,0.5
2025-01-09 09:00:00,0.801275,0.038631,0.533749,0.0,0.994745,0.990019,0.512093,0.455143,0.627549,0.64292,0.391304,0.266667,0.0,0.5
2025-01-09 10:00:00,0.902502,0.044262,0.652729,0.0,1.0,0.981542,0.480167,0.432034,0.476494,0.740859,0.434783,0.266667,0.0,0.5
2025-01-09 11:00:00,0.946294,0.055502,0.713229,0.0,1.0,1.0,0.486548,0.406129,0.866235,0.808577,0.478261,0.266667,0.0,0.5
2025-01-09 12:00:00,0.932423,0.058804,0.692802,0.0,0.997596,1.0,0.471459,0.392558,0.849834,0.803532,0.521739,0.266667,0.0,0.5
2025-01-09 13:00:00,0.888845,0.06218,0.673882,0.0,1.0,1.0,0.457895,0.38045,0.827262,0.798226,0.565217,0.266667,0.0,0.5
2025-01-09 14:00:00,0.900919,0.057269,0.633903,0.0,0.977525,0.942953,0.42177,0.357614,0.641344,0.783984,0.608696,0.266667,0.0,0.5
2025-01-09 15:00:00,0.911118,0.076135,0.629082,0.0,1.0,0.958404,0.390321,0.340366,0.457512,0.850842,0.652174,0.266667,0.0,0.5
2025-01-09 16:00:00,0.928952,0.082549,0.65029,0.0,1.0,0.981979,0.387058,0.323854,0.643418,0.765077,0.695652,0.266667,0.0,0.5
2025-01-09 17:00:00,0.921055,0.081962,0.629779,0.0,1.0,1.0,0.395173,0.309034,1.0,0.655972,0.73913,0.266667,0.0,0.5
2025-01-09 18:00:00,0.932564,0.086094,0.664617,0.0,0.998221,0.994642,0.407891,0.329476,0.99986,0.489917,0.782609,0.266667,0.0,0.5
2025-01-09 19:00:00,0.628144,0.005525,0.736202,0.0,0.651965,0.448073,0.401949,0.332115,1.0,0.298662,0.826087,0.266667,0.0,0.5
2025-01-09 20:00:00,0.626702,0.0,0.779977,0.0,0.6435,0.408901,0.391511,0.343484,0.656063,0.399852,0.869565,0.266667,0.0,0.5
2025-01-09 21:00:00,0.449004,0.0,0.790304,0.0,0.305918,0.058267,0.435614,0.389931,0.660774,0.347992,0.913043,0.266667,0.0,0.5
2025-01-09 22:00:00,0.396159,0.0,0.776336,0.0,0.314804,0.054969,0.419303,0.387203,0.461137,0.351134,0.956522,0.266667,0.0,0.5
2025-01-09 23:00:00,0.285539,0.000534,0.703774,0.0,0.054956,0.059643,0.435001,0.421506,0.283321,0.247497,1.0,0.266667,0.0,0.5
2025-01-10 00:00:00,0.250025,0.0,0.672342,0.0,0.039855,0.036873,0.435252,0.436664,0.082193,0.241483,0.0,0.3,0.0,0.666667
2025-01-10 01:00:00,0.240031,0.0,0.614972,0.0,0.064269,0.010234,0.434097,0.441405,0.000451,0.251053,0.043478,0.3,0.0,0.666667
2025-01-10 02:00:00,0.219296,0.007296,0.55161,0.0,0.064547,0.0,0.444063,0.446417,0.0,0.343961,0.086957,0.3,0.0,0.666667
2025-01-10 03:00:00,0.197534,7.7e-05,0.498429,0.0,0.066978,0.011494,0.448606,0.455233,0.0,0.269473,0.130435,0.3,0.0,0.666667
2025-01-10 04:00:00,0.21497,0.005362,0.475157,0.0,0.096137,0.039501,0.460985,0.462403,0.029069,0.338057,0.173913,0.3,0.0,0.666667
2025-01-10 05:00:00,0.307976,0.0,0.459884,0.0,0.323429,0.196848,0.458412,0.464918,0.001953,0.3101,0.217391,0.3,0.0,0.666667
2025-01-10 06:00:00,0.297911,0.005303,0.413238,0.0,0.336426,0.209338,0.682837,0.679806,0.108399,0.29758,0.26087,0.3,0.0,0.666667
2025-01-10 07:00:00,0.547434,0.012852,0.36045,0.0,0.670011,0.958358,0.538717,0.520859,0.297113,0.304139,0.304348,0.3,0.0,0.666667
2025-01-10 08:00:00,0.675751,0.030064,0.309533,0.0,0.999028,1.0,0.517203,0.479259,0.471739,0.484813,0.347826,0.3,0.0,0.666667
2025-01-10 09:00:00,0.77063,0.045319,0.424506,0.0,1.0,1.0,0.514137,0.459555,0.647713,0.601098,0.391304,0.3,0.0,0.666667
2025-01-10 10:00:00,0.870182,0.060546,0.554013,0.0,1.0,0.988613,0.479971,0.434586,0.456615,0.687354,0.434783,0.3,0.0,0.666667
